Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-251728,Xiaomi,Poco F6,2024,394,32702,8,128,Snapdragon 7s Gen 2,Snapdragon 7 Gen 3,Mali-G610 MC6,4738,45,No,6.3,1440x3200,120,Super AMOLED,12,16,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.3,Wi-Fi 6,None,None,186,Black,4.1,13657
PH-807162,Xiaomi,Redmi Note 13 Pro,2025,461,38263,12,256,Exynos 1380,Snapdragon 7 Gen 3,Mali-G610 MC6,4193,45,Yes,6.8,1080x2520,120,OLED,50,16,2,8K@24fps,Android,13,Single SIM,Yes,No,5.0,Wi-Fi 5,Side-mounted,IP67,206,Gold,4.3,38115
PH-982474,Xiaomi,Redmi 12,2024,446,37018,12,256,Snapdragon 7 Gen 3,Exynos 1380,Mali-G615 MC2,5097,67,Yes,6.4,1080x2520,120,OLED,64,16,2,8K@30fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 5,Side-mounted,IP68,178,Midnight,4.3,40623
PH-987484,Xiaomi,Xiaomi 14T Pro,2023,322,26726,8,256,Snapdragon 7s Gen 2,Exynos 1380,Adreno 732,4103,67,Yes,6.6,1080x2520,90,Super AMOLED,50,20,2,8K@30fps,Android,13,Single SIM,Yes,No,5.4,Wi-Fi 7,Rear-mounted,IP67,177,Purple,4.5,12297
PH-255225,Xiaomi,Mi 14 Ultra,2023,402,33366,6,128,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Adreno 725,5006,80,No,6.9,1080x2400,90,AMOLED,108,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,Side-mounted,None,186,Black,4.0,230
PH-641230,Xiaomi,Xiaomi 14T Pro,2025,429,35607,6,128,MediaTek Dimensity 7200,Dimensity 7200,Mali-G610 MC6,4243,67,No,6.8,1080x2520,90,Super AMOLED,48,20,4,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,IP67,201,Gold,4.5,5397
PH-996081,Xiaomi,Poco F6,2024,498,41334,8,256,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Adreno 725,4501,45,No,6.2,1440x3200,120,AMOLED,12,16,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.2,Wi-Fi 6E,Under-display,None,192,Midnight,4.1,9845
PH-119053,Xiaomi,Redmi Note 13 Pro,2025,485,40255,6,128,Exynos 1380,Exynos 1380,Mali-G615 MC2,4416,67,Yes,6.7,1080x2520,120,OLED,108,16,3,8K@24fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Side-mounted,None,166,Blue,4.3,17507
PH-775243,Xiaomi,Mi 14 Ultra,2023,346,28718,12,512,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Mali-G615 MC2,5038,45,Yes,6.8,1440x3200,90,OLED,12,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 7,Under-display,IP67,165,Gray,4.1,12635
PH-531579,Xiaomi,Xiaomi 13 Lite,2023,308,25564,8,256,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Mali-G610 MC6,4017,67,No,6.3,1080x2520,90,Super AMOLED,50,8,3,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Under-display,IP54,171,Black,4.3,17344
PH-547186,Xiaomi,Xiaomi 14,2023,587,48721,6,128,Exynos 1380,Dimensity 8300 Ultra,Adreno 725,4496,80,No,6.3,1080x2400,90,OLED,48,8,4,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.0,Wi-Fi 7,None,IP68,176,Graphite,4.1,14715
PH-954481,Xiaomi,Poco F6,2024,323,26809,8,512,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Adreno 725,4625,80,Yes,6.3,1080x2400,90,Super AMOLED,50,12,2,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Under-display,IP67,179,Silver,4.5,22929
PH-685455,Xiaomi,Xiaomi 14,2024,386,32038,8,512,Exynos 1380,Dimensity 8300 Ultra,Immortalis-G715,4334,67,Yes,6.7,1080x2520,90,Super AMOLED,50,20,2,8K@30fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 7,None,None,190,Green,4.3,33475
PH-997852,Xiaomi,Poco F6,2025,539,44737,8,256,Exynos 1380,Snapdragon 7s Gen 2,Mali-G615 MC2,4164,80,No,6.3,1080x2520,90,Super AMOLED,50,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP67,165,Red,4.0,27487
PH-874814,Xiaomi,Poco F6,2025,377,31291,6,128,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Immortalis-G715,4177,67,Yes,6.8,1440x3200,120,Super AMOLED,50,16,4,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,Under-display,None,175,Gold,4.2,5273
PH-656999,Xiaomi,Redmi Note 13 Pro,2023,519,43077,6,512,Dimensity 8300 Ultra,Exynos 1380,Adreno 725,4478,67,No,6.4,1080x2520,120,OLED,50,8,3,4K@60fps,Android,13,Dual SIM,Yes,No,5.1,Wi-Fi 5,Under-display,IP67,198,Midnight,4.3,12859
PH-788402,Xiaomi,Mi 14 Ultra,2023,426,35358,12,128,Dimensity 8300 Ultra,Dimensity 7200,Adreno 725,4060,45,Yes,6.7,1440x3200,90,Super AMOLED,108,20,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Side-mounted,None,165,Green,4.5,36104
PH-968296,Xiaomi,Xiaomi 14T Pro,2025,345,28635,6,128,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Mali-G615 MC2,4565,45,Yes,6.9,1440x3200,90,OLED,108,20,2,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,None,172,Midnight,4.1,6466
PH-710097,Xiaomi,Mi 14 Ultra,2025,468,38844,8,512,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Adreno 725,4746,45,No,6.6,1080x2400,90,OLED,108,20,4,4K@60fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP68,186,White,4.1,27240
PH-210922,Xiaomi,Xiaomi 14,2025,356,29548,12,512,Exynos 1380,Dimensity 7200,Immortalis-G715,4962,45,Yes,6.3,1080x2400,90,OLED,12,20,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,None,195,Black,4.3,44163
PH-857905,Xiaomi,Mi 14 Ultra,2024,556,46148,8,256,MediaTek Dimensity 7200,Dimensity 7200,Adreno 725,4064,45,Yes,6.3,1440x3200,120,OLED,12,20,2,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 6E,None,IP68,173,Black,4.1,25499
PH-939748,Xiaomi,Xiaomi 14,2023,360,29880,8,512,Dimensity 8300 Ultra,Snapdragon 7s Gen 2,Mali-G610 MC6,4503,80,No,6.8,1080x2400,120,OLED,12,20,2,4K@60fps,Android,13,Single SIM,Yes,No,5.2,Wi-Fi 5,Rear-mounted,IP54,185,Midnight,4.0,13895
PH-836956,Xiaomi,Mi 14 Ultra,2025,595,49385,12,128,Dimensity 8300 Ultra,Exynos 1380,Adreno 725,4280,67,No,6.6,1080x2520,120,AMOLED,48,8,2,4K@60fps,Android,14,Dual SIM,Yes,No,5.3,Wi-Fi 7,Rear-mounted,None,166,Purple,4.0,45772
PH-404927,Xiaomi,Xiaomi 14,2023,468,38844,12,512,Dimensity 8300 Ultra,Dimensity 8300 Ultra,Adreno 732,4476,67,No,6.6,1080x2520,90,AMOLED,108,20,2,4K@120fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP52,166,Blue,4.5,35793
PH-907852,Xiaomi,Redmi 12,2024,368,30544,8,128,Snapdragon 7 Gen 3,Exynos 1380,Immortalis-G715,4479,80,No,6.5,1080x2400,120,AMOLED,64,8,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,None,IP68,188,Green,4.2,9273
PH-138460,Xiaomi,Xiaomi 13 Lite,2024,535,44405,6,128,Dimensity 8300 Ultra,Exynos 1380,Mali-G610 MC6,4416,45,No,6.8,1440x3200,120,OLED,12,12,2,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP54,189,Green,4.5,19441
PH-961235,Xiaomi,Redmi 12,2025,535,44405,8,512,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Mali-G610 MC6,4370,67,Yes,6.2,1440x3200,90,Super AMOLED,50,8,3,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,None,IP68,190,Gray,4.4,13567
PH-250802,Xiaomi,Xiaomi 14,2025,406,33698,6,256,Exynos 1380,Dimensity 8300 Ultra,Mali-G615 MC2,5123,67,Yes,6.5,1080x2520,90,AMOLED,12,16,2,8K@24fps,Android,15,Single SIM,Yes,No,5.1,Wi-Fi 5,Rear-mounted,IP67,178,Silver,4.5,17030
PH-106319,Xiaomi,Xiaomi 13 Lite,2025,374,31042,12,512,Snapdragon 7s Gen 2,Dimensity 7200,Adreno 732,4971,45,Yes,6.6,1080x2520,90,OLED,12,20,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP68,192,White,4.6,38459
PH-838683,Xiaomi,Poco F6,2023,375,31125,12,256,MediaTek Dimensity 7200,Dimensity 7200,Mali-G610 MC6,4370,67,No,6.3,1080x2400,120,OLED,12,8,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,IP52,178,Purple,4.1,10782
PH-159985,Xiaomi,Poco F6,2023,490,40670,12,512,Dimensity 8300 Ultra,Exynos 1380,Adreno 725,4233,67,No,6.4,1440x3200,120,AMOLED,48,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 5,Side-mounted,IP67,188,Blue,4.1,44483
PH-516830,Xiaomi,Xiaomi 13 Lite,2023,579,48057,6,256,Snapdragon 7 Gen 3,Snapdragon 7s Gen 2,Adreno 725,4051,45,No,6.5,1080x2520,90,AMOLED,108,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.1,Wi-Fi 6E,Rear-mounted,IP68,190,Titanium,4.6,14681
PH-994237,Xiaomi,Redmi 12,2023,527,43741,12,256,Snapdragon 7s Gen 2,Snapdragon 7 Gen 3,Mali-G610 MC6,4887,45,No,6.8,1440x3200,90,OLED,108,16,2,8K@30fps,Android,15,Single SIM,Yes,No,5.1,Wi-Fi 7,Under-display,IP68,190,Blue,4.5,35459
PH-191233,Xiaomi,Redmi Note 13 Pro,2023,478,39674,8,128,Dimensity 8300 Ultra,Snapdragon 7s Gen 2,Mali-G610 MC6,4097,67,No,6.9,1080x2400,120,OLED,108,16,3,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.2,Wi-Fi 6E,Side-mounted,IP68,192,Red,4.4,47
PH-630228,Xiaomi,Poco F6,2024,514,42662,8,128,Snapdragon 7 Gen 3,Exynos 1380,Mali-G610 MC6,5014,67,No,6.7,1080x2400,90,Super AMOLED,48,12,2,4K@120fps,Android,14,Single SIM,Yes,No,5.4,Wi-Fi 5,Rear-mounted,IP67,199,Gold,4.0,37524
PH-136275,Xiaomi,Xiaomi 14T Pro,2024,698,57934,8,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,4753,67,Yes,6.2,1440x3200,120,AMOLED,108,12,3,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP54,175,Titanium,4.4,12700
PH-891730,Xiaomi,Poco F6,2024,726,60258,8,512,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Immortalis-G720,4903,67,Yes,6.5,1440x3200,120,AMOLED,50,16,2,8K@30fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,None,IP67,160,Titanium,4.7,39406
PH-744652,Xiaomi,Redmi Note 13 Pro,2024,854,70882,8,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Xclipse 920,4911,67,Yes,6.2,1290x2796,144,AMOLED,50,8,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Under-display,IP54,179,Purple,4.6,29261
PH-179705,Xiaomi,Mi 14 Ultra,2024,718,59594,12,512,Google Tensor G3,Exynos 2400,Adreno 740,5239,100,Yes,6.2,1290x2796,144,AMOLED,12,20,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,None,177,Midnight,4.5,20680
PH-244104,Xiaomi,Xiaomi 13 Lite,2024,632,52456,8,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 735,4862,67,Yes,6.7,1440x3200,144,OLED,50,12,4,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Under-display,IP67,160,Green,4.4,39689
PH-233011,Xiaomi,Xiaomi 13 Lite,2024,856,71048,8,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 740,5058,67,Yes,6.6,1290x2796,144,LTPO AMOLED,64,20,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP54,200,Blue,4.7,38604
PH-718206,Xiaomi,Xiaomi 14T Pro,2025,916,76028,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 735,5465,45,Yes,6.2,1290x2796,144,LTPO AMOLED,108,16,4,8K@30fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,None,IP54,205,Purple,4.5,11275
PH-118863,Xiaomi,Mi 14 Ultra,2025,664,55112,12,512,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,5174,67,Yes,6.4,1440x3200,120,OLED,48,12,3,4K@60fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Under-display,IP67,200,Green,4.7,11288
PH-679307,Xiaomi,Xiaomi 14,2026,930,77190,12,256,Google Tensor G3,Snapdragon 8+ Gen 1,Adreno 735,4513,45,Yes,6.7,1290x2796,120,AMOLED,12,8,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP68,170,Purple,4.3,26
PH-375016,Xiaomi,Poco F6,2024,820,68060,16,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 740,4698,67,Yes,6.1,1440x3200,144,OLED,108,12,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP68,201,White,4.2,5701
PH-720637,Xiaomi,Redmi Note 13 Pro,2024,814,67562,16,256,Exynos 2400,Tensor G3,Xclipse 920,5488,45,Yes,6.8,1290x2796,120,AMOLED,64,8,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP52,189,Black,4.5,37525
PH-441379,Xiaomi,Redmi Note 13 Pro,2024,816,67728,8,512,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,4592,100,Yes,6.7,1290x2796,120,OLED,50,16,4,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP68,174,Graphite,4.6,18099
PH-956820,Xiaomi,Xiaomi 13 Lite,2026,691,57353,8,512,Exynos 2400,Dimensity 9200+,Mali-G710 MC10,4975,100,Yes,6.6,1560x3120,144,OLED,48,8,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,None,193,Gold,4.4,28936
PH-120733,Xiaomi,Redmi 12,2026,688,57104,16,256,Google Tensor G3,Tensor G3,Adreno 740,4806,67,Yes,6.1,1440x3200,120,LTPO AMOLED,48,16,3,8K@24fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP68,178,Titanium,4.5,49873
PH-111303,Xiaomi,Redmi Note 13 Pro,2025,981,81423,16,512,Exynos 2400,Dimensity 9200+,Immortalis-G720,4730,100,Yes,6.7,1560x3120,120,OLED,50,8,4,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,IP68,186,Red,4.5,17568
PH-282851,Xiaomi,Redmi 12,2026,764,63412,12,256,Google Tensor G3,Exynos 2400,Adreno 740,5298,45,Yes,6.7,1560x3120,120,LTPO AMOLED,64,8,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,None,IP52,197,Purple,4.7,47703
PH-493401,Xiaomi,Redmi 12,2025,812,67396,16,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Mali-G710 MC10,4762,100,Yes,6.7,1560x3120,120,OLED,12,16,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,None,203,White,4.7,736
PH-914817,Xiaomi,Xiaomi 14T Pro,2025,932,77356,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5361,100,Yes,6.1,1440x3200,120,OLED,64,16,3,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,None,IP54,183,Black,4.4,26522
PH-593882,Xiaomi,Mi 14 Ultra,2026,976,81008,8,256,Snapdragon 8+ Gen 1,Exynos 2400,Adreno 735,4687,100,Yes,6.4,1290x2796,144,OLED,64,16,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,None,196,Purple,4.6,13402
PH-419480,Xiaomi,Mi 14 Ultra,2026,804,66732,16,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Immortalis-G720,4524,80,Yes,6.7,1290x2796,144,AMOLED,64,8,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,None,IP52,161,Purple,4.7,25618
PH-315936,Xiaomi,Redmi Note 13 Pro,2024,895,74285,12,256,Exynos 2400,Snapdragon 8 Gen 2,Adreno 735,5453,45,Yes,6.4,1560x3120,120,AMOLED,50,12,2,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,None,192,Midnight,4.7,11257
PH-524909,Xiaomi,Xiaomi 14T Pro,2024,967,80261,8,256,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 740,5212,67,Yes,6.8,1560x3120,120,LTPO AMOLED,108,20,3,4K@60fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,None,IP54,203,Black,4.7,24118
PH-371018,Xiaomi,Xiaomi 14T Pro,2024,887,73621,12,256,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 740,5434,80,Yes,6.6,1560x3120,120,LTPO AMOLED,108,8,3,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,None,163,Titanium,4.6,49529
PH-895474,Xiaomi,Redmi 12,2025,995,82585,16,512,Snapdragon 8 Gen 2,Exynos 2400,Adreno 740,5094,67,Yes,6.7,1440x3200,120,OLED,64,16,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP68,181,Blue,4.2,26362
PH-257519,Xiaomi,Xiaomi 14T Pro,2026,933,77439,12,256,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Adreno 735,5391,80,Yes,6.7,1290x2796,144,OLED,50,12,4,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,None,None,161,Black,4.6,27730
PH-721109,Xiaomi,Mi 14 Ultra,2026,656,54448,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Adreno 735,4675,100,Yes,6.4,1560x3120,120,AMOLED,12,12,2,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP67,160,Titanium,4.5,25011
PH-760827,Xiaomi,Mi 14 Ultra,2026,867,71961,12,512,Google Tensor G3,Dimensity 9200+,Mali-G710 MC10,5196,100,Yes,6.7,1560x3120,120,AMOLED,108,8,4,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP52,171,Blue,4.2,36141
PH-379193,Xiaomi,Xiaomi 14T Pro,2025,727,60341,16,256,Exynos 2400,Tensor G3,Immortalis-G720,5124,100,Yes,6.6,1560x3120,144,OLED,12,16,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,IP67,160,Midnight,4.3,44552
PH-117058,Xiaomi,Redmi Note 13 Pro,2026,660,54780,12,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,4860,100,Yes,6.8,1440x3200,120,AMOLED,64,8,3,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,IP67,193,Titanium,4.4,20353
PH-694487,Xiaomi,Poco F6,2026,983,81589,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4551,80,Yes,6.2,1440x3200,144,LTPO AMOLED,64,20,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP54,171,Graphite,4.3,49260
PH-679701,Xiaomi,Mi 14 Ultra,2025,963,79929,16,512,Google Tensor G3,Snapdragon 8+ Gen 1,Immortalis-G720,5007,100,Yes,6.5,1290x2796,144,AMOLED,50,12,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Under-display,IP54,187,Purple,4.2,655
PH-130755,Xiaomi,Redmi 12,2025,934,77522,12,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,5174,100,Yes,6.8,1290x2796,120,OLED,12,12,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP54,199,Gray,4.6,35633
PH-592911,Xiaomi,Redmi Note 13 Pro,2026,929,77107,16,512,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Immortalis-G720,4835,100,Yes,6.3,1560x3120,120,AMOLED,48,8,4,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,None,178,Titanium,4.7,26268
PH-231179,Xiaomi,Xiaomi 14T Pro,2024,805,66815,16,512,Exynos 2400,Snapdragon 8+ Gen 1,Xclipse 920,5046,67,Yes,6.7,1440x3200,120,LTPO AMOLED,108,20,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP54,190,Midnight,4.6,32171
PH-370142,Xiaomi,Redmi 12,2025,936,77688,8,256,Exynos 2400,Exynos 2400,Immortalis-G720,4698,100,Yes,6.6,1440x3200,144,OLED,12,20,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP52,185,Blue,4.3,45558
PH-449727,Xiaomi,Poco F6,2026,902,74866,16,256,Google Tensor G3,Tensor G3,Xclipse 920,4703,100,Yes,6.2,1290x2796,144,LTPO AMOLED,108,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,IP54,162,Graphite,4.3,4314
PH-105387,Xiaomi,Mi 14 Ultra,2025,998,82834,12,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,5275,45,Yes,6.7,1290x2796,120,OLED,50,8,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 5,Side-mounted,None,204,Graphite,4.5,33360
PH-101526,Xiaomi,Xiaomi 13 Lite,2026,973,80759,16,256,Google Tensor G3,Dimensity 9200+,Adreno 735,5254,45,Yes,6.3,1440x3200,144,OLED,64,8,4,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Side-mounted,None,176,Silver,4.4,835
PH-851644,Xiaomi,Xiaomi 13 Lite,2025,609,50547,8,512,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Xclipse 920,5279,67,Yes,6.5,1440x3200,120,LTPO AMOLED,12,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,None,171,Gold,4.2,825
PH-258913,Xiaomi,Xiaomi 14,2024,646,53618,16,512,Google Tensor G3,Exynos 2400,Immortalis-G720,5494,100,Yes,6.3,1440x3200,144,AMOLED,48,20,3,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,None,205,Red,4.6,39667
PH-685513,Xiaomi,Xiaomi 14,2026,947,78601,8,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 740,5232,45,Yes,6.5,1290x2796,120,AMOLED,48,20,3,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,None,194,Black,4.7,22482
PH-270927,Xiaomi,Poco F6,2024,657,54531,8,256,Snapdragon 8 Gen 2,Tensor G3,Immortalis-G720,5108,100,Yes,6.1,1560x3120,144,OLED,12,20,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,None,IP52,203,Gold,4.6,44502
PH-811890,Xiaomi,Poco F6,2026,827,68641,8,256,Exynos 2400,Exynos 2400,Xclipse 920,5268,45,Yes,6.3,1440x3200,120,LTPO AMOLED,64,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,Under-display,IP52,199,Blue,4.5,49099
PH-503038,Xiaomi,Redmi 12,2025,791,65653,8,256,Exynos 2400,Dimensity 9200+,Adreno 740,4997,100,Yes,6.1,1560x3120,144,LTPO AMOLED,48,20,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP67,193,Black,4.4,40894
PH-671493,Xiaomi,Xiaomi 14T Pro,2024,903,74949,8,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Mali-G710 MC10,4621,67,Yes,6.1,1440x3200,120,LTPO AMOLED,48,20,3,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,IP68,200,Black,4.2,3256
PH-753557,Xiaomi,Mi 14 Ultra,2025,837,69471,8,256,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,4857,100,Yes,6.8,1290x2796,144,OLED,108,16,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Side-mounted,None,176,Black,4.7,41338
PH-688313,Xiaomi,Redmi 12,2026,922,76526,12,512,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Mali-G710 MC10,4858,67,Yes,6.3,1440x3200,144,AMOLED,64,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Under-display,IP68,181,White,4.4,27535
